Tensometr 1,Tensometr 2,Tensometr 3
1202,586,898
1112,649,872
1117,642,839
1079,571,837
1126,597,817
1105,620,844
1148,623,815
1143,606,831
1063,568,833
1042,582,820
1058,570,807
1047,616,824
1024,648,813
1024,630,832
1032,624,824
993,660,826
1007,666,804
996,693,820
1131,724,810
1098,804,816
1107,822,778
1091,797,744
1104,890,730
1094,864,725
1006,929,714
942,1161,698
867,1374,689
822,1183,705
773,1142,705
758,945,695
747,917,699
757,1120,711
747,938,722
769,1085,719
788,965,747
877,1064,764
866,1165,787
983,1261,810
964,1100,816
1020,1061,816
1073,1010,818
1135,1028,806
983,1078,813
1175,1064,797
1075,1072,825
1181,883,828
1148,936,841
1290,871,834
1241,856,846
1214,778,866
1142,733,881
1204,667,871
1251,718,904
1259,676,907
1296,676,933
1347,645,950
1344,650,1094
1319,682,1009
1271,673,1042
1142,593,962
1124,583,955
1048,542,914
1059,582,886
1036,519,841
1023,552,866
1040,522,825
1065,601,861
1142,640,844
1166,776,878
1181,734,891
1193,700,898
1138,624,846
1106,673,845
1074,689,814
1089,623,802
1111,560,787
1073,571,798
1044,611,798
1026,577,773
1017,537,775
968,523,778
978,544,772
985,572,790
977,569,786
897,573,774
947,568,787
930,588,794
953,606,792
946,646,796
999,698,800
1050,822,783
1058,744,774
1038,773,744
1027,725,729
1043,773,734
1043,847,725
1014,1007,725
915,972,710
909,919,703
834,883,691
833,779,702
786,748,707
849,816,710
809,907,719
818,850,725
829,797,740
941,861,748
921,863,780
1036,1024,802
1016,964,831
1105,883,821
1065,775,819
1198,808,818
1061,763,819
1174,811,829
1141,814,833
1211,723,828
1218,697,846
1293,689,851
1237,694,842
1332,612,836
1237,611,870
1287,577,877
1275,601,894
1338,552,892
1326,550,927
1257,523,956
1336,523,999
1363,484,999
1340,533,1008
1225,499,970
1179,503,952
1146,472,904
1098,475,889
1087,447,858
1070,468,858
1084,441,835
1130,489,844
1191,511,854
1299,552,868
1300,569,895
1337,635,919
1361,609,882
1334,638,869
1356,640,834
1352,617,823
1403,623,837
1360,599,818
1393,655,833
1372,675,813
1389,659,821
1332,579,812
1281,583,810
1314,652,808
1360,677,824
1208,690,837
1230,671,841
1311,783,822
1350,798,847
1400,880,829
1613,969,870
1686,1205,916
1788,1352,948
1894,1340,932
2150,1385,961
2138,1473,945
2223,1494,959
2311,1604,972
2313,1726,991
2335,1462,996
2284,1416,991
2185,1337,966
2109,1449,985
2121,1532,980
2093,1518,983
1987,1536,972
1982,1449,957
1992,1349,972
1883,1351,968
